,Lat,Lon
2862,43.32256978,-1.991293642
2863,43.31883914,-2.007164272
2864,43.31837862,-1.980083319
2865,43.30644525,-1.9812079
2866,43.31614448,-2.00705069
2867,43.31813864,-1.981085082
2868,43.32420837,-1.964951294
2869,43.31594729,-1.974256721
2870,43.31873909,-1.979554369
2871,43.31407648,-1.984033651
2872,43.31679362,-1.973254998
2873,43.31055735,-2.01391165
2874,43.31134779,-1.967941518
2875,43.31294909,-1.971044149
2876,43.32491345,-1.985287577
2877,43.32392949,-1.983035481
2878,43.31508659,-2.005338136
2879,43.31006296,-1.965632462
2880,43.32445779,-1.97911478
2881,43.31785768,-1.975967643
2882,43.3142098,-1.985116803
2883,43.29983325,-1.9551081
2884,43.31568259,-1.972648686
2885,43.31496115,-1.97775385
2886,43.32039115,-1.972915824
2887,43.30735186,-1.977819474
2888,43.32141655,-1.986534188
2889,43.31096033,-1.976644433
2890,43.31501296,-2.005102568
2891,43.31861242,-1.967732253
2892,43.3248968,-1.968610633
2893,43.31565985,-2.00315505
2894,43.31585813,-2.004049714
2895,43.31501308,-2.005934312
2896,43.32294169,-1.986828584
2897,43.3235801,-1.9633338
2898,43.32117032,-1.976594751
2899,43.30843911,-1.983483394
2900,43.32092528,-1.982781768
2901,43.30868346,-1.980610747
2902,43.3137604,-2.001068801
2903,43.32177722,-1.969584829
2904,43.32387187,-1.977801554
2905,43.32696529,-1.969918976
2906,43.31390464,-1.981204757
2907,43.32533802,-1.984019011
2908,43.29758165,-1.9546336
2909,43.30233781,-1.975799542
2910,43.31392118,-2.004837269
2911,43.31551925,-1.971262778
2912,43.31104942,-1.983840409
2913,43.31313329,-1.977985679
2914,43.30198176,-1.977730161
2915,43.32361798,-1.988419945
2916,43.32297645,-1.970952638
2917,43.3144382,-2.003334015
2918,43.32389035,-1.9631621
2919,43.32141772,-1.975776799
2920,43.32593003,-1.971352389
2921,43.32363726,-1.983699673
2922,43.32305647,-1.990157087
2923,43.32317955,-1.97508515
2924,43.32737704,-1.970713257
2925,43.3143696,-1.991258741
2926,43.32282614,-1.987693505
2927,43.30738095,-1.9663115
2928,43.31216838,-1.97087023
2929,43.31017239,-1.996984958
2930,43.30333716,-1.976360116
2931,43.32472702,-1.975108031
2932,43.3179377,-1.9726222
2933,43.30472231,-2.010033671
2934,43.30973113,-2.004782392
2935,43.29896172,-1.989272404
2936,43.32434245,-1.976393971
2937,43.30452287,-1.981432915
2938,43.32528695,-1.987554017
2939,43.32117032,-1.976594751
2940,43.30942843,-2.001173615
2941,43.3111595,-2.0007594
2942,43.32399521,-1.98742301
2943,43.31808503,-1.983016878
2944,43.31453609,-1.990330888
2945,43.32005855,-1.969154
2946,43.32106679,-1.957328981
2947,43.31348499,-1.986004578
2948,43.32455606,-1.986809725
2949,43.32453571,-1.978212181
2950,43.30006792,-1.978455694
2951,43.30306085,-2.018925624
2952,43.30123915,-1.976399726
2953,43.32370629,-1.987887885
2954,43.30658697,-2.015517751
2955,43.3125195,-1.98240205
2956,43.31977859,-1.967199459
2957,43.32476593,-1.975498085
2958,43.3179377,-1.9726222
2959,43.31318054,-1.972799891
2960,43.32348629,-1.978825064
2961,43.31849665,-1.95957455
2962,43.31852066,-1.933749973
2963,43.31320649,-1.939626222
2964,43.31896164,-1.980666736
2965,43.30862637,-1.971282871
2966,43.32396414,-1.986716935
2967,43.31664192,-1.985079266
2968,43.32533802,-1.984019011
2969,43.30222521,-1.976096484
2970,43.32388199,-1.98496544
2971,43.32539669,-1.974165209
2972,43.31757982,-1.957426423
2973,43.31345375,-1.9857052
2974,43.32051192,-1.965267507
2975,43.32005369,-1.982441802
2976,43.31917501,-1.950651599
2977,43.31792268,-1.979500476
2978,43.31892845,-1.970316067
2979,43.3110003,-1.967691133
2980,43.32363466,-1.968798219
2981,43.30644525,-1.9812079
2982,43.30692085,-1.98777195
2983,43.31926005,-1.970606819
2984,43.32590425,-1.967274189
2985,43.32322163,-1.987861829
2986,43.32422562,-1.969867945
2987,43.32632783,-1.967995171
2988,43.3118101,-1.98794615
2989,43.32308742,-1.98469029
2990,43.3208708,-1.964437881
2991,43.32379978,-1.975658637
2992,43.31191815,-1.9855763
2993,43.31546135,-1.9845128
2994,43.3019306,-2.004416517
2995,43.31644055,-1.9682243
2996,43.31565985,-2.00315505
2997,43.30267701,-2.007043649
2998,43.31502453,-1.980867878
2999,43.31535248,-1.972638912
3000,43.32112618,-1.970938823
3001,43.32061595,-1.97206675
3002,43.32209896,-1.973412753
3003,43.31928704,-1.976629771
3004,43.31374653,-1.985146966
3005,43.323769,-1.988601129
3006,43.32279153,-1.9751234
3007,43.32311002,-1.982547241
3008,43.31962777,-1.975196146
3009,43.3001842,-1.9803445
3010,43.30780253,-2.003078975
3011,43.30198989,-2.009041369
3012,43.3270103,-1.9677147
3013,43.32491345,-1.985287577
3014,43.3241857,-1.983990251
3015,43.31035748,-1.976541645
3016,43.31216838,-1.97087023
3017,43.29812746,-1.957394374
3018,43.32390742,-1.988300215
3019,43.32193396,-1.974087081
3020,43.2957953,-1.9904773
3021,43.31956035,-1.97243055
3022,43.32071602,-1.972271497
3023,43.30921885,-1.967473438
3024,43.30734627,-2.004365456
3025,43.31334041,-1.960168936
3026,43.3074488,-1.997860767
3027,43.31388,-1.95847665
3028,43.31151805,-1.96671295
3029,43.3045315,-1.973583493
3030,43.31827894,-1.974408385
3031,43.31417542,-1.980540952
3032,43.31987033,-1.966092776
3033,43.31307065,-1.95932865
3034,43.30063692,-1.993627582
3035,43.3157049,-2.005542019
3036,43.31394147,-1.957785081
3037,43.31803632,-1.974482791
3038,43.3023697,-1.977949986
3039,43.3122666,-1.98360435
3040,43.32609307,-1.967958266
3041,43.30837225,-1.976451646
3042,43.31480185,-1.985067046
3043,43.30881086,-1.963377357
3044,43.31228035,-1.98283695
3045,43.3065598,-1.961179916
3046,43.31390634,-2.002968551
3047,43.31644055,-1.9682243
3048,43.31290152,-1.980825065
3049,43.30942843,-2.001173615
3050,43.32042672,-1.973565376
3051,43.32029719,-1.972991511
3052,43.32331218,-1.963197187
3053,43.30306461,-1.954694231
3054,43.30317317,-1.977942752
3055,43.31028829,-2.012666349
3056,43.30411264,-1.958485343
3057,43.3216205,-1.9674862
3058,43.3130177,-1.9826571
3059,43.32051192,-1.965267507
3060,43.31290152,-1.980825065
3061,43.31862719,-1.969425894
3062,43.31355189,-1.95868128
3063,43.29615471,-1.954830629
3064,43.3006421,-1.9822088
3065,43.31777735,-1.97240145
3066,43.30086551,-1.988434745
3067,43.32017265,-1.976422951
3068,43.31567055,-1.968047628
3069,43.31348998,-1.958042488
3070,43.31898795,-1.971574266
3071,43.30147813,-2.006312307
3072,43.32337423,-1.975282958
3073,43.31814663,-1.933232426
3074,43.32241751,-1.986663477
3075,43.2926031,-1.9534695
3076,43.30193069,-1.990842251
3077,43.31769079,-1.970329745
3078,43.31494237,-1.984262243
3079,43.32273089,-1.960963353
3080,43.31485555,-1.95920285
3081,43.32337423,-1.975282958
3082,43.32759765,-1.968637918
3083,43.32668093,-1.96785326
3084,43.314036,-1.982656446
3085,43.31896401,-1.976695859
3086,43.31015299,-1.966961235
3087,43.31111171,-1.967470489
3088,43.31936752,-1.970810148
3089,43.31390033,-1.987180171
3090,43.31142695,-2.0147249
3091,43.31089407,-1.989953664
3092,43.31664192,-1.985079266
3093,43.30416685,-1.982366192
3094,43.32190454,-1.976910555
3095,43.30809782,-1.984539417
3096,43.3155915,-1.979756549
3097,43.30815351,-1.980519159
3098,43.31928112,-1.968018685
3099,43.32451465,-1.95973955
3100,43.30701153,-1.963433407
3101,43.2998924,-2.013409
3102,43.3055281,-2.015402077
3103,43.29837275,-1.953585717
3104,43.32303476,-1.977867894
3105,43.31586507,-2.006427671
3106,43.31036095,-1.989843785
3107,43.30234029,-1.976427598
3108,43.30230355,-1.994456166
3109,43.30323433,-1.989136939
3110,43.3108641,-1.992286688
3111,43.3001021,-1.98514055
3112,43.31092162,-1.953445864
3113,43.30292803,-1.979449739
3114,43.31717403,-1.97390996
3115,43.31865866,-1.95124805
3116,43.30888543,-1.966481459
3117,43.32294705,-1.976816377
3118,43.30477615,-2.004188127
3119,43.29829916,-1.988212221
3120,43.30147019,-1.980821882
3121,43.30749189,-1.998978441
3122,43.32072677,-1.949524817
3123,43.31049338,-2.011336364
3124,43.32345009,-1.977050747
3125,43.3071844,-1.9662143
3126,43.3172725,-1.969409607
3127,43.30091613,-1.988008798
3128,43.31110853,-1.951385456
3129,43.30349939,-1.975234663
3130,43.32158631,-1.967251669
3131,43.30159952,-2.009194401
3132,43.32042672,-1.973565376
3133,43.30055795,-1.9798263
3134,43.30425983,-1.975220169
3135,43.30172345,-1.98982345
3136,43.29305968,-1.951827446
3137,43.31906043,-1.972334819
3138,43.30275806,-1.978192039
3139,43.31561912,-2.002436691
3140,43.30552915,-1.981005139
3141,43.30924252,-1.975701011
3142,43.3154489,-2.0056768
3143,43.31188715,-1.98579525
3144,43.29877877,-1.991776332
3145,43.30776909,-1.978446935
3146,43.30262482,-1.975371053
3147,43.31170838,-1.988075136
3148,43.31484443,-2.008477263
3149,43.3206442,-1.980849133
3150,43.31452313,-1.98928194
3151,43.30701153,-1.963433407
3152,43.30663485,-1.964639302
3153,43.31123431,-1.955515645
3154,43.30338982,-1.980630269
3155,43.32092528,-1.982781768
3156,43.30372109,-1.991456089
3157,43.31321141,-1.971948547
3158,43.3262428,-1.967768138
3159,43.31184774,-1.955260036
3160,43.30131957,-2.010303919
3161,43.30149421,-2.004940784
3162,43.30738095,-1.9663115
3163,43.31348998,-1.958042488
3164,43.31274998,-1.955244823
3165,43.3277891,-1.969903923
3166,43.3165647,-1.968646093
3167,43.31753773,-1.973381202
3168,43.31236743,-1.984147666
3169,43.31604317,-2.003722293
3170,43.3175645,-1.97288755
3171,43.31896401,-1.976695859
3172,43.31428408,-1.987364416
3173,43.30147019,-1.980821882
3174,43.32108346,-1.968119445
3175,43.31831899,-1.952550233
3176,43.31426066,-1.984672434
3177,43.3252197,-1.9661299
3178,43.30401157,-1.974014201
3179,43.30742561,-2.014273352
3180,43.32209896,-1.973412753
3181,43.30979775,-1.972195181
3182,43.32542075,-1.958649937
3183,43.3231913,-1.969882042
3184,43.30349939,-1.975234663
3185,43.30301669,-1.957979525
3186,43.31883914,-2.007164272
3187,43.29490692,-1.993024995
3188,43.3212225,-1.982010259
3189,43.31236743,-1.984147666
3190,43.29907006,-1.956189438
3191,43.3244237,-1.972717374
3192,43.31792268,-1.979500476
3193,43.3091138,-1.977095167
3194,43.3197801,-1.972818217
3195,43.3142208,-1.983357494
3196,43.30706422,-1.978056527
3197,43.30178726,-2.00917361
3198,43.31721344,-1.954969099
3199,43.30953395,-1.996916533
3200,43.30222521,-1.976096484
3201,43.32678949,-1.970789487
3202,43.308499,-1.985537577
3203,43.30955229,-1.976287592
3204,43.30120673,-1.977378864
3205,43.32043031,-1.971782622
3206,43.32597099,-1.974355668
3207,43.31996267,-1.948835082
3208,43.31035473,-1.972243242
3209,43.30446404,-1.980805578
3210,43.31417542,-1.980540952
3211,43.32005369,-1.982441802
3212,43.32193396,-1.974087081
3213,43.31395959,-1.982794269
3214,43.31431149,-1.982705739
3215,43.29464035,-1.95334114
3216,43.31551925,-1.971262778
3217,43.30523428,-1.995546117
3218,43.3218772,-1.970578173
3219,43.30265336,-1.989583179
3220,43.31951077,-1.974065229
3221,43.32341615,-1.981591459
3222,43.32415836,-1.985042884
3223,43.30948528,-1.98076836
3224,43.31789712,-1.980046345
3225,43.30955229,-1.976287592
3226,43.314579,-1.98754075
3227,43.30238188,-1.979132496
3228,43.32628085,-1.967883422
3229,43.30613115,-1.993245923
3230,43.3225724,-1.976662644
3231,43.31036464,-1.976850591
3232,43.3180725,-1.972479265
3233,43.31640056,-1.971347622
3234,43.32271966,-1.972795282
3235,43.320792,-1.983155659
3236,43.29562855,-1.955635886
3237,43.30966805,-1.968903298
3238,43.30496825,-2.0058563
3239,43.32108192,-1.958858112
3240,43.30961648,-1.989720616
3241,43.30903815,-1.9814974
3242,43.3107287,-1.970772074
3243,43.3053079,-1.973520733
3244,43.31679254,-1.980920706
3245,43.32328711,-1.960078721
3246,43.32344103,-1.978413916
3247,43.3177487,-1.974508817
3248,43.3182613,-1.980396765
3249,43.30341321,-2.013438754
3250,43.3200673,-1.945749382
3251,43.30301335,-1.976311002
3252,43.32399521,-1.98742301
3253,43.31706417,-1.962773596
3254,43.30856272,-1.976342914
3255,43.3245264,-1.97384178
3256,43.30930635,-1.993075696
3257,43.31639397,-1.983988659
3258,43.3156822,-2.00392775
3259,43.30815351,-1.980519159
3260,43.31898795,-1.971574266
3261,43.32686016,-1.970216514
3262,43.31155564,-2.01515063
3263,43.30662863,-1.981642344
3264,43.30417528,-2.015570751
3265,43.32337365,-1.987234193
3266,43.32303476,-1.977867894
3267,43.31494237,-1.984262243
3268,43.312075,-1.973057984
3269,43.32250152,-1.982167838
3270,43.30112856,-2.000719823
3271,43.30416685,-1.982366192
3272,43.30112531,-1.987295978
3273,43.31514988,-2.003719607
3274,43.31648321,-1.95553292
3275,43.30614245,-1.982049967
3276,43.31513263,-2.002680756
3277,43.32370629,-1.987887885
3278,43.30518204,-1.979463442
3279,43.31692209,-1.974472901
3280,43.3006421,-1.9822088
3281,43.32024204,-1.972884741
3282,43.32045689,-1.968437005
3283,43.32722593,-1.969836505
3284,43.30992684,-1.969495551
3285,43.31905375,-1.96791915
3286,43.29978353,-1.991513743
3287,43.32373423,-1.987558917
3288,43.3008946,-2.003631943
3289,43.30373856,-1.994017479
3290,43.31994552,-1.969578099
3291,43.31849631,-1.969732563
3292,43.3084034,-2.0035159
3293,43.31679362,-1.973254998
3294,43.32209192,-1.976079528
3295,43.31096729,-1.972983434
3296,43.3004665,-1.99294436
3297,43.3091406,-1.972853771
3298,43.32403623,-1.967386058
3299,43.30307212,-1.976748233
3300,43.31291202,-1.971729867
3301,43.30347156,-1.980019718
3302,43.30889908,-2.014920019
3303,43.30278403,-2.005195455
3304,43.31667863,-1.981546306
3305,43.31413318,-1.989696087
3306,43.32740737,-1.969463203
3307,43.30496703,-1.971340406
3308,43.32505633,-1.966020657
3309,43.3132286,-1.9844415
3310,43.320792,-1.983155659
3311,43.30063692,-1.993627582
3312,43.3173491,-1.98574535
3313,43.3097032,-1.975339916
3314,43.31460971,-1.988925292
3315,43.30776909,-1.978446935
3316,43.32151042,-1.970819182
3317,43.32593003,-1.971352389
3318,43.31012726,-1.975266385
3319,43.3074765,-1.987290045
3320,43.30865266,-2.003885176
3321,43.32368128,-1.988294392
3322,43.30349939,-1.975234663
3323,43.30561413,-1.980447397
3324,43.31925905,-1.979869282
3325,43.31295831,-1.983789583
3326,43.3091406,-1.972853771
3327,43.32280596,-1.969969233
3328,43.31116316,-2.012956065
3329,43.32322358,-1.971234404
3330,43.30700701,-2.006994383
3331,43.29994038,-1.985560675
3332,43.32445779,-1.97911478
3333,43.31701274,-1.980338174
3334,43.3051454,-2.010564427
3335,43.31345375,-1.9857052
3336,43.32207958,-1.984634334
3337,43.31921213,-1.974157135
3338,43.311818,-1.983776728
3339,43.30745599,-2.003185427
3340,43.32453571,-1.978212181
3341,43.3205651,-1.9769205
3342,43.30112419,-2.001225445
3343,43.30858746,-1.967232924
3344,43.3231913,-1.969882042
3345,43.31083129,-1.999634747
3346,43.31183965,-2.0035683
3347,43.31768179,-1.968478303
3348,43.32614377,-1.968066803
3349,43.29544743,-1.994461545
3350,43.30792902,-1.967562571
3351,43.31558044,-1.9839778
3352,43.302633,-1.9921413
3353,43.32158886,-1.975017
3354,43.31452313,-1.98928194
3355,43.31609774,-1.982742346
3356,43.3217813,-1.969995523
3357,43.3205962,-1.9716177
3358,43.32092528,-1.982781768
3359,43.3087889,-2.001032342
3360,43.31648547,-1.967928731
3361,43.31395726,-1.984767262
3362,43.30268022,-1.976977087
3363,43.31679254,-1.980920706
3364,43.3244278,-1.96430735
3365,43.3135809,-1.9840527
3366,43.31310781,-2.000484728
3367,43.31228035,-1.98283695
3368,43.32501688,-1.970161659
3369,43.31844604,-1.974372719
3370,43.31259933,-1.971555522
3371,43.31017069,-1.966575635
3372,43.31160528,-1.96492069
3373,43.31200915,-1.967129426
3374,43.31139898,-1.967194303
3375,43.30385905,-1.995199416
3376,43.32185872,-1.977082534
3377,43.32340363,-1.987055789
3378,43.30915304,-1.994958958
3379,43.31277045,-1.9825293
3380,43.30987967,-1.99839516
3381,43.31441067,-1.980293615
3382,43.30815351,-1.980519159
3383,43.3155316,-1.97085526
3384,43.31926005,-1.970606819
3385,43.31647425,-2.00511205
3386,43.31753773,-1.973381202
3387,43.32074505,-1.9714856
3388,43.32166155,-1.96288675
3389,43.31815709,-1.973283202
3390,43.31942574,-1.9731618
3391,43.32058874,-1.974843711
3392,43.31426066,-1.984672434
3393,43.3180725,-1.972479265
3394,43.30977476,-1.972902244
3395,43.32264684,-1.986430252
3396,43.32679655,-1.96755758
3397,43.31378142,-1.990901284
3398,43.30168831,-2.004538331
3399,43.29532641,-1.95490277
3400,43.32166155,-1.96288675
3401,43.30801125,-1.9822729
3402,43.3098627,-1.999585431
3403,43.2999482,-1.979176468
3404,43.30106133,-1.989093396
3405,43.32422562,-1.969867945
3406,43.30309097,-1.976169224
3407,43.31797139,-1.985177431
3408,43.30603287,-1.987795
3409,43.3084718,-2.00661945
3410,43.32475234,-1.968156631
3411,43.32292218,-1.966118381
3412,43.31249835,-1.98862105
3413,43.30050097,-1.994681016
3414,43.30467046,-1.979803383
3415,43.3044046,-1.9579565
3416,43.32428965,-1.971322975
3417,43.30061975,-2.001169523
3418,43.3197801,-1.972818217
3419,43.32550361,-1.964438645
3420,43.31385204,-1.982096494
3421,43.30047598,-1.979611461
3422,43.30940425,-1.9868465
3423,43.31862719,-1.969425894
3424,43.32497804,-1.988950155
3425,43.31625085,-1.98077085
3426,43.2990319,-1.98965564
3427,43.30712555,-1.9688289
3428,43.32152914,-1.973042951
3429,43.31195645,-1.9885014
3430,43.31066058,-2.014632702
3431,43.31792082,-1.971796163
3432,43.3228522,-1.978347989
3433,43.3194173,-1.967399367
3434,43.31160571,-1.981830378
3435,43.32034529,-1.981639561
3436,43.31701274,-1.980338174
3437,43.32298912,-1.966614737
3438,43.31721344,-1.954969099
3439,43.31723153,-1.972136164
3440,43.31325875,-1.98581715
3441,43.3013277,-1.99108535
3442,43.31395959,-1.982794269
3443,43.30120075,-1.9893304
3444,43.31786,-1.971063773
3445,43.30940425,-1.9868465
3446,43.31898795,-1.971574266
3447,43.30851716,-2.005216757
3448,43.32284833,-1.986944187
3449,43.30508402,-1.980340113
3450,43.30892195,-1.9807816
3451,43.3032463,-1.991814317
3452,43.3039283,-1.98069718
3453,43.32627125,-1.96666475
3454,43.2998233,-1.979566517
3455,43.31594729,-1.974256721
3456,43.31111171,-1.967470489
3457,43.31850052,-1.972065926
3458,43.31748232,-1.973911792
3459,43.31679362,-1.973254998
3460,43.31356075,-1.9837479
3461,43.3091138,-1.977095167
3462,43.31463793,-1.98704547
3463,43.30177785,-2.00042285
3464,43.30752437,-2.001935092
3465,43.31327075,-1.982383427
3466,43.32388199,-1.98496544
3467,43.30063747,-2.008374165
3468,43.31586493,-1.980502634
3469,43.31159845,-2.0154073
3470,43.30772623,-1.984127728
3471,43.30761609,-1.981507284
3472,43.31021489,-1.999703884
3473,43.31089906,-2.002200551
3474,43.316109,-2.003954681
3475,43.30268022,-1.976977087
3476,43.31017069,-1.966575635
3477,43.32317257,-1.960414042
3478,43.31007078,-1.976672154
3479,43.32026956,-1.969392013
3480,43.30964688,-2.012882887
3481,43.30775881,-1.983478633
3482,43.3124953,-1.98573055
3483,43.30509731,-2.005238004
3484,43.29945073,-1.972481615
3485,43.32310392,-1.976628407
3486,43.31857858,-1.974398626
3487,43.31890288,-1.982627986
3488,43.32248851,-1.969302306
3489,43.32715131,-1.969469022
3490,43.30250659,-1.979455219
3491,43.31108121,-1.999756869
3492,43.32513794,-1.974706153
3493,43.32479519,-1.96862167
3494,43.31213521,-1.971568122
3495,43.30400464,-1.979666377
3496,43.32376559,-1.966722997
3497,43.31960513,-1.969031286
3498,43.32609307,-1.967958266
3499,43.30296039,-1.979914388
3500,43.30556447,-1.991262661
3501,43.30433195,-1.98814355
3502,43.32087133,-1.980138283
3503,43.30317317,-1.977942752
3504,43.30440559,-1.977959619
3505,43.31037957,-1.971444473
3506,43.30828905,-1.99920515
3507,43.29960697,-1.982870119
3508,43.30715732,-2.000579166
3509,43.30158622,-1.983584112
3510,43.3206442,-1.980849133
3511,43.31047971,-1.980783118
3512,43.31368917,-2.005369613
3513,43.32219992,-1.972858783
3514,43.31362205,-1.984170308
3515,43.32590425,-1.967274189
3516,43.30238188,-1.979132496
3517,43.31494237,-1.984262243
3518,43.32313397,-1.973215935
3519,43.30782133,-2.010864147
3520,43.3228522,-1.978347989
3521,43.32092528,-1.982781768
3522,43.30404165,-1.981321138
3523,43.30222521,-1.976096484
3524,43.31098629,-1.972277467
3525,43.30440559,-1.977959619
3526,43.29785964,-1.990778749
3527,43.32682158,-1.967673211
3528,43.29574705,-1.990042941
3529,43.3019497,-1.986364668
3530,43.3139909,-1.980395964
3531,43.31828282,-1.984268256
3532,43.30063014,-1.979177664
3533,43.32572914,-1.970133816
3534,43.32222994,-1.972275849
3535,43.32016516,-1.968691712
3536,43.3124953,-1.98573055
3537,43.3130071,-1.9842293
3538,43.30329717,-1.977761847
3539,43.31484443,-2.008477263
3540,43.3135809,-1.9840527
3541,43.32130178,-1.96799313
3542,43.30342243,-1.97614871
3543,43.2992036,-1.99154895
3544,43.31339706,-1.980665079
3545,43.3118533,-1.99918685
3546,43.30644525,-1.9812079
3547,43.32297645,-1.970952638
3548,43.32399521,-1.98742301
3549,43.30056639,-1.954610639
3550,43.30581755,-1.971507774
3551,43.32410238,-1.97589265
3552,43.30422468,-1.960901465
3553,43.31300463,-1.985700887
3554,43.30390104,-1.959563832
3555,43.30644525,-1.9812079
3556,43.31164808,-2.013686757
3557,43.31926619,-1.939637487
3558,43.31087441,-2.004072424
3559,43.3182613,-1.980396765
3560,43.32007844,-1.979524984
3561,43.32317955,-1.97508515
3562,43.30614245,-1.982049967
3563,43.32578113,-1.984848201
3564,43.31921213,-1.974157135
3565,43.31667594,-1.983145706
3566,43.32458061,-1.984868511
3567,43.31726835,-1.973042834
3568,43.2989416,-1.964783179
3569,43.32513818,-1.966639299
3570,43.31194457,-1.982637554
3571,43.31828957,-1.972260152
3572,43.3003703,-1.986901919
3573,43.31322457,-1.966177091
3574,43.30604959,-2.016739825
3575,43.32141772,-1.975776799
3577,43.30169138,-2.004192228
3578,43.31928112,-1.968018685
3579,43.3194941,-1.981041211
3580,43.30667093,-2.012514656
3581,43.30241661,-1.984550162
3582,43.30112531,-1.987295978
3583,43.32491345,-1.985287577
3584,43.31309866,-1.981644786
3585,43.30057924,-2.009005181
3586,43.31296596,-1.980514146
3587,43.3124953,-1.98573055
3588,43.29730083,-1.999199988
3589,43.32590425,-1.967274189
3590,43.3091138,-1.977095167
3591,43.30872696,-2.003644127
3592,43.32190454,-1.976910555
3593,43.30843911,-1.983483394
3594,43.30954556,-2.015344819
3595,43.32141772,-1.975776799
3596,43.30243193,-2.003512045
3597,43.31609834,-1.986708627
3598,43.3090662,-2.014721184
3599,43.32250251,-1.971927738
3600,43.31535248,-1.972638912
3601,43.31988657,-1.96861564
3602,43.29733376,-1.991533822
3603,43.30136639,-2.010482134
3604,43.3150554,-1.976669174
3605,43.3023697,-1.977949986
3606,43.31632378,-1.955870629
3607,43.30550195,-2.012725886
3608,43.312208,-2.0119398
3609,43.31543362,-1.967971342
3610,43.3186667,-1.981458239
3611,43.31946166,-1.971055336
3612,43.30452287,-1.981432915
3613,43.31694869,-1.959349217
3614,43.31520535,-1.93771225
3615,43.31986349,-1.972001525
3616,43.31339449,-2.003392447
3617,43.31755367,-1.982645194
3618,43.31919367,-1.981810159
3619,43.30454028,-1.972001656
3620,43.31501308,-2.005934312
3621,43.32026802,-1.972764353
3622,43.31210979,-1.97233648
3623,43.3153472,-2.0061076
3624,43.30483066,-1.974267428
3625,43.32369775,-1.986017791
3626,43.2996604,-1.984984933
3627,43.32651433,-1.967924124
3628,43.32209192,-1.976079528
3629,43.31314176,-2.002914376
3630,43.31345375,-1.9857052
3631,43.31980274,-1.977007786
3632,43.31431149,-1.982705739
3633,43.31185445,-1.98604145
3634,43.31334041,-1.960168936
3635,43.32209896,-1.973412753
3636,43.32016516,-1.968691712
3637,43.31295831,-1.983789583
3638,43.32408825,-1.986130757
3639,43.3097032,-1.975339916
3640,43.3091138,-1.977095167
3641,43.31890288,-1.982627986
3642,43.31310078,-1.957598242
3643,43.30587953,-1.970316743
3644,43.31873878,-1.98483674
3645,43.31792082,-1.971796163
3646,43.31949556,-1.958838585
3647,43.31568146,-2.004192568
3648,43.31723153,-1.972136164
3649,43.30082455,-1.991421293
3650,43.30604232,-2.015491031
3651,43.30689665,-1.983066135
3652,43.31295831,-1.983789583
3653,43.32460082,-1.973329393
3654,43.31561912,-2.002436691
3655,43.30341287,-2.006887233
3656,43.29949636,-1.982230414
3657,43.32259941,-1.974039669
3658,43.32496031,-1.982812832
3659,43.31330902,-1.983297988
3660,43.31548613,-2.007662675
3661,43.32666887,-1.970867894
3662,43.32164558,-1.983572282
3663,43.29558141,-1.992335466
3664,43.32387187,-1.977801554
3665,43.32311259,-1.989885914
3666,43.30112531,-1.987295978
3667,43.32264684,-1.986430252
3668,43.3097032,-1.975339916
3669,43.30837225,-1.976451646
3670,43.3139172,-1.988414007
3671,43.30570325,-2.01115006
3672,43.30583402,-1.970815265
3673,43.31639397,-1.983988659
3674,43.31056198,-2.00528477
3675,43.31296163,-2.004282935
3676,43.30601766,-2.008484347
3677,43.3019306,-2.004416517
3678,43.31528875,-2.0033405
3679,43.30107617,-1.990641283
3680,43.32194822,-1.982765475
3681,43.30655894,-1.963754378
3682,43.30175282,-1.989294363
3683,43.30149421,-2.004940784
3684,43.31272779,-1.982814869
3685,43.3186376,-1.971924546
3686,43.32428965,-1.971322975
3687,43.31589896,-1.985195753
3688,43.32415836,-1.985042884
3689,43.30933056,-2.01558407
3690,43.32337423,-1.975282958
3691,43.3172725,-1.969409607
3692,43.30763325,-1.999304968
3693,43.31427007,-1.980607511
3694,43.30505039,-1.979850899
3695,43.30329717,-1.977761847
3696,43.31919367,-1.981810159
3697,43.31319232,-1.985180003
3698,43.31248885,-1.977449315
3699,43.32337423,-1.975282958
3700,43.3052094,-1.9875702
3701,43.30147813,-2.006312307
3702,43.30761745,-1.982799774
3703,43.32126635,-1.96893705
3704,43.31502162,-2.002254254
3705,43.32186117,-1.987107148
3706,43.31861269,-1.983389535
3707,43.30220523,-2.002434523
3708,43.31362371,-2.005307828
3709,43.31874627,-1.971722758
3710,43.31546135,-1.9845128
3711,43.32255422,-1.984489623
3712,43.31632441,-2.005506829
3713,43.3023982,-2.000658744
3714,43.31313329,-1.977985679
3715,43.30262482,-1.975371053
3716,43.30321345,-1.976859783
3717,43.32476118,-1.98356613
3718,43.3002755,-1.97920585
3719,43.3146595,-2.003224086
3720,43.31543362,-1.967971342
3721,43.31626703,-1.97331429
3722,43.31664192,-1.985079266
3723,43.30296039,-1.979914388
3724,43.32335306,-1.984783945
3725,43.31853892,-1.980370399
3726,43.3070421,-1.9626613
3727,43.3259652,-1.966545468
3728,43.3225724,-1.976662644
3729,43.30775881,-1.983478633
3730,43.31504055,-1.970322281
3732,43.3055707,-2.01475315
3733,43.30614547,-2.014139069
3735,43.29987102,-1.982409312
3736,43.31875662,-1.970949215
3737,43.30742561,-2.014273352
3738,43.31472612,-2.007860726
3739,43.3205795,-1.971243
